Date,ConnType,ConnDetails,Lat,Lon,Download,DownloadBytes,Upload,UploadBytes,Latency,ServerName,InternalIp,ExternalIp,Is SpeedTest VPN
2021-12-21 14:50,Cell,"Verizon LTE",33.613900,-84.065700,50343,80975520,6709,11191550,24,"Atlanta, GA","aaaa:bbbb:cccc:dddd:eeee:ffff:a0a:a01","2600:1005:b007:47c0:e1fa:863a:55d4:53df",No
2021-12-21 14:48,Cell,"Verizon LTE",33.613900,-84.065700,171128,292296888,12696,21887024,22,"Atlanta, GA","aaaa:bbbb:cccc:dddd:eeee:ffff:a0a:a01","2600:1005:b007:47c0:e1fa:863a:55d4:53df",No
2021-12-21 14:35,Cell,"Verizon LTE",33.613900,-84.065700,58824,85346496,32264,39476880,29,"Atlanta, GA","aaaa:bbbb:cccc:dddd:eeee:ffff:a0a:a01","2600:1005:b007:47c0:e1fa:863a:55d4:53df",No
2021-12-21 14:34,Cell,"T-Mobile NRNSA",33.783800,-84.445500,450448,670256416,31228,49987809,13,"Norcross, GA","aaaa:bbbb:cccc:dddd:eeee:ffff:a0a:a01","2607:fb90:d78c:d221:210c:8ec:ae4b:6ec4",No
2021-12-21 14:33,Cell,"T-Mobile NRNSA",33.783800,-84.445500,414950,592170512,26096,43956184,13,"Norcross, GA","aaaa:bbbb:cccc:dddd:eeee:ffff:a0a:a01","2607:fb90:d78c:d221:210c:8ec:ae4b:6ec4",No
2021-12-21 14:33,Cell,"T-Mobile NRNSA",33.783800,-84.445500,511947,906422064,24803,33960689,13,"Norcross, GA","aaaa:bbbb:cccc:dddd:eeee:ffff:a0a:a01","2607:fb90:d78c:d221:210c:8ec:ae4b:6ec4",No
2021-12-21 14:27,Cell,"T-Mobile NRNSA",33.783800,-84.445500,230243,363217124,3135,6084864,23,"Atlanta, GA","10.10.10.1","172.58.5.147",No
2021-12-21 14:23,Cell,"Verizon NRNSA",33.822900,-84.353500,152292,241782060,21423,34758425,17,"Atlanta, GA","10.10.10.1","174.209.99.155",No
2021-12-21 14:20,Cell,"Verizon NRNSA",33.822900,-84.353500,53301,79311168,5399,8474567,17,"Atlanta, GA","10.10.10.1","174.209.99.155",No
2021-12-21 14:18,Cell,"Verizon NRNSA",33.822900,-84.353500,187244,156207808,20239,33084000,17,"Atlanta, GA","10.10.10.1","174.209.99.155",No
2021-12-21 14:14,Cell,"T-Mobile NRNSA",33.848600,-84.355700,211960,282568352,6663,7377263,41,"Atlanta, GA","10.10.10.1","172.58.4.202",No
2021-12-21 13:47,Cell,"Verizon NRNSA",33.848600,-84.355700,119442,168558380,9504,16459955,38,"Norcross, GA","aaaa:bbbb:cccc:dddd:eeee:ffff:a0a:a01","2600:1005:b058:fead:c09e:b242:33bf:22cb",No
2021-12-21 13:35,Cell,"T-Mobile NRNSA",33.848600,-84.355700,177961,212870832,2942,5002057,30,"Norcross, GA","aaaa:bbbb:cccc:dddd:eeee:ffff:a0a:a01","2607:fb90:e360:5c53:60c8:2f17:7a7:800f",No
2021-12-21 13:34,Cell,"T-Mobile NRNSA",33.848600,-84.355700,168522,168768956,8509,13896960,31,"Norcross, GA","aaaa:bbbb:cccc:dddd:eeee:ffff:a0a:a01","2607:fb90:e360:5c53:60c8:2f17:7a7:800f",No
2021-12-21 13:08,Cell,"T-Mobile NRNSA",33.848600,-84.355700,177053,257736612,9112,16147465,25,"Norcross, GA","aaaa:bbbb:cccc:dddd:eeee:ffff:a0a:a01","2607:fb90:e360:5c53:60c8:2f17:7a7:800f",No
2021-12-21 12:52,Cell,"T-Mobile NRNSA",33.848600,-84.355700,161572,251585748,6216,10934494,22,"Norcross, GA","aaaa:bbbb:cccc:dddd:eeee:ffff:a0a:a01","2607:fb90:e360:5c53:60c8:2f17:7a7:800f",No
2021-12-21 12:27,Cell,"T-Mobile NRNSA",33.848600,-84.355700,110424,211364680,2878,4746537,29,"Norcross, GA","aaaa:bbbb:cccc:dddd:eeee:ffff:a0a:a01","2607:fb90:e360:5c53:60c8:2f17:7a7:800f",No
2021-12-21 11:50,Cell,"T-Mobile LTE",33.848600,-84.355700,123874,152612980,3912,2114637,25,"Norcross, GA","aaaa:bbbb:cccc:dddd:eeee:ffff:a0a:a01","2607:fb90:e360:5c53:60c8:2f17:7a7:800f",No
2021-12-21 11:37,Cell,"T-Mobile NRNSA",33.602600,-84.476900,115349,198412900,9763,11518640,34,"Atlanta, GA","10.10.10.1","172.58.7.17",No
2021-12-21 11:32,Cell,"T-Mobile NRNSA",33.602600,-84.476900,114401,176563160,2704,3151321,29,"Norcross, GA","aaaa:bbbb:cccc:dddd:eeee:ffff:a0a:a01","2607:fb90:e362:67c8:e180:db80:ffc7:c3b2",No
2021-12-21 10:35,Cell,"Verizon NRNSA",33.889500,-84.292100,201225,332143784,4324,7826472,16,"Atlanta, GA","aaaa:bbbb:cccc:dddd:eeee:ffff:a0a:a01","2600:1005:b000:698b:7df0:f2f2:2e7f:eea7",No
2021-12-21 09:43,Cell,"AT&T NRNSA",33.748500,-84.387100,45847,64739266,8791,15773699,26,"Atlanta, GA","10.10.10.1","107.127.31.177",No
2021-12-21 09:37,Cell,"AT&T NRNSA",33.748500,-84.387100,59923,89945436,16713,23372865,19,"Atlanta, GA","10.10.10.1","107.127.31.177",No
2021-12-21 09:20,Cell,"Verizon NRNSA",33.851300,-84.287000,138652,169487072,13707,24864048,26,"Atlanta, GA","aaaa:bbbb:cccc:dddd:eeee:ffff:a0a:a01","2600:1005:b05f:d624:d530:d752:de9a:3db",No
2021-12-21 09:17,Cell,"Verizon NRNSA",33.851300,-84.287000,180976,275366160,16171,25891320,27,"Atlanta, GA","aaaa:bbbb:cccc:dddd:eeee:ffff:a0a:a01","2600:1005:b05f:d624:d530:d752:de9a:3db",No
2021-12-20 23:54,Cell,"Verizon NRNSA",33.851300,-84.287000,120023,192818088,22758,41557848,31,"Atlanta, GA","aaaa:bbbb:cccc:dddd:eeee:ffff:a0a:a01","2600:1005:b05f:d624:d530:d752:de9a:3db",No
2021-12-20 23:39,Cell,"Verizon NRNSA",33.851300,-84.287000,103532,167600016,16350,28578241,28,"Atlanta, GA","aaaa:bbbb:cccc:dddd:eeee:ffff:a0a:a01","2600:1005:b05f:d624:d530:d752:de9a:3db",No
2021-12-20 23:00,Cell,"Verizon NRNSA",33.973300,-84.223100,242934,320679240,60902,51049776,11,"Atlanta, GA","aaaa:bbbb:cccc:dddd:eeee:ffff:a0a:a01","2600:1005:b05f:3ab9:89e1:22d2:1e7f:a7ee",No
2021-12-20 22:59,Cell,"Verizon NRNSA",33.973300,-84.223100,292087,387666920,71426,112995505,16,"Atlanta, GA","aaaa:bbbb:cccc:dddd:eeee:ffff:a0a:a01","2600:1005:b05f:3ab9:89e1:22d2:1e7f:a7ee",No
2021-12-20 22:58,Cell,"Verizon NRNSA",33.973300,-84.223100,131864,227278361,72754,56592649,11,"Atlanta, GA","aaaa:bbbb:cccc:dddd:eeee:ffff:a0a:a01","2600:1005:b05f:3ab9:89e1:22d2:1e7f:a7ee",No
2021-12-20 22:13,Cell,"Verizon LTE",33.973300,-84.223100,213049,345869424,34691,57384865,29,"Atlanta, GA","aaaa:bbbb:cccc:dddd:eeee:ffff:a0a:a01","2600:1005:b05f:3ab9:89e1:22d2:1e7f:a7ee",No
2021-12-20 22:01,Cell,"Verizon NRNSA",33.973300,-84.223100,71896,94670626,32463,56147971,236,"Atlanta, GA","aaaa:bbbb:cccc:dddd:eeee:ffff:a0a:a01","2600:1005:b05f:3ab9:89e1:22d2:1e7f:a7ee",No
2021-12-20 22:00,Cell,"Verizon LTE",33.973300,-84.223100,88611,125729576,31168,29346069,46,"Atlanta, GA","aaaa:bbbb:cccc:dddd:eeee:ffff:a0a:a01","2600:1005:b05f:3ab9:89e1:22d2:1e7f:a7ee",No
2021-12-20 21:57,Cell,"Verizon LTE",33.973300,-84.223100,153182,255417840,60601,78468528,31,"Atlanta, GA","aaaa:bbbb:cccc:dddd:eeee:ffff:a0a:a01","2600:1005:b05f:3ab9:89e1:22d2:1e7f:a7ee",No
2021-12-20 21:49,Cell,"Verizon NRNSA",33.973300,-84.223100,111228,163225152,83971,95869201,24,"Atlanta, GA","aaaa:bbbb:cccc:dddd:eeee:ffff:a0a:a01","2600:1005:b05f:3ab9:89e1:22d2:1e7f:a7ee",No
2021-12-20 21:11,Wi-Fi,"SSID: ATT32eUWYd",33.937314,-83.378966,379552,358952128,372095,211459692,9,"Sugar Hill, GA","10.10.10.1","45.20.65.146",No
2021-12-20 21:10,Wi-Fi,"SSID: ATT32eUWYd",33.937314,-83.378966,378914,421223972,372695,221974261,9,"Sugar Hill, GA","10.10.10.1","45.20.65.146",No
2021-12-20 20:31,Wi-Fi,"SSID: ATT32eUWYd",33.937168,-83.379015,367232,294255960,19924,19026368,9,"Atlanta, GA","2600:1700:1d88:2250::3c","2600:1700:1d88:2250::3c",No
2021-12-20 20:31,Wi-Fi,"SSID: ATT32eUWYd",33.937168,-83.379015,360155,405540002,373530,221165410,19,"Atlanta, GA","10.10.10.1","45.20.65.146",No
2021-12-20 20:28,Wi-Fi,"SSID: ATT32eUWYd",33.937185,-83.379051,126360,143030544,1811,1502616,9,"Atlanta, GA","aaaa:bbbb:cccc:dddd:eeee:ffff:a0a:a01","2600:1700:1d88:2250:4554:7bac:10f3:49aa",No
2021-12-20 20:24,Cell,"Verizon LTE",33.884200,-84.376100,24573,32566616,13319,23198208,31,"Atlanta, GA","aaaa:bbbb:cccc:dddd:eeee:ffff:a0a:a01","2600:1005:b009:acbe:2873:b0ac:104f:74a4",No
2021-12-20 20:23,Cell,"Verizon NRNSA",33.884200,-84.376100,2604,3849624,8248,13651912,34,"Atlanta, GA","aaaa:bbbb:cccc:dddd:eeee:ffff:a0a:a01","2600:1005:b009:acbe:2873:b0ac:104f:74a4",No
2021-12-20 20:22,Cell,"Verizon NRNSA",33.884200,-84.376100,521827,737425992,75700,63107184,8,"Atlanta, GA","aaaa:bbbb:cccc:dddd:eeee:ffff:a0a:a01","2600:1005:b009:acbe:2873:b0ac:104f:74a4",No
2021-12-20 20:19,Cell,"Verizon NRNSA",33.884200,-84.376100,217285,332405784,6824,12070230,9,"Atlanta, GA","aaaa:bbbb:cccc:dddd:eeee:ffff:a0a:a01","2600:1005:b009:acbe:2873:b0ac:104f:74a4",No
2021-12-20 20:19,Cell,"Verizon LTE",33.884200,-84.376100,100692,147734528,3964,4764625,27,"Atlanta, GA","aaaa:bbbb:cccc:dddd:eeee:ffff:a0a:a01","2600:1005:b009:acbe:2873:b0ac:104f:74a4",No
2021-12-20 20:18,Cell,"Verizon NRNSA",33.884200,-84.376100,163035,221406344,14047,19946876,26,"Atlanta, GA","aaaa:bbbb:cccc:dddd:eeee:ffff:a0a:a01","2600:1005:b009:acbe:2873:b0ac:104f:74a4",No
2021-12-20 20:16,Cell,"Verizon LTE",33.884200,-84.376100,161848,225096408,1155,1727421,31,"Atlanta, GA","aaaa:bbbb:cccc:dddd:eeee:ffff:a0a:a01","2600:1005:b009:acbe:2873:b0ac:104f:74a4",No
2021-12-20 20:12,Cell,"Verizon LTE",33.884200,-84.376100,37208,59213888,941,1535376,23,"Atlanta, GA","aaaa:bbbb:cccc:dddd:eeee:ffff:a0a:a01","2600:1005:b009:acbe:2873:b0ac:104f:74a4",No
2021-12-20 19:43,Cell,"AT&T NRNSA",33.748500,-84.387100,5530,8559068,778,1461277,32,"Atlanta, GA","10.10.10.1","107.127.31.82",No
2021-12-20 16:39,Cell,"Verizon LTE",31.821452,-82.080029,96602,172965816,13279,19448950,34,"Atlanta, GA","2600:1005:b029:b17a:41f4:205d:7735:ae2b","2600:1005:b029:b17a:41f4:205d:7735:ae2b",No
2021-12-20 15:33,Cell,"AT&T LTE",33.748500,-84.387100,8118,12978772,1337,2027508,42,"Alpharetta, GA","10.10.10.1","166.205.221.17",No
2021-12-20 14:50,Cell,"Verizon LTE",33.613900,-84.065700,39843,48354608,6227,8579473,32,"Atlanta, GA","aaaa:bbbb:cccc:dddd:eeee:ffff:a0a:a01","2600:1005:b02b:2bce:51a2:2439:44d0:6bc5",No
2021-12-20 11:35,Cell,"Verizon LTE",33.613900,-84.065700,85359,125272024,8455,8303367,36,"Atlanta, GA","10.10.10.1","174.209.64.17",No
2021-12-20 11:32,Cell,"Verizon LTE",33.613900,-84.065700,4258,5897380,7864,12190624,33,"Atlanta, GA","10.10.10.1","174.209.64.17",No
2021-12-19 19:40,Cell,"Verizon LTE",33.613900,-84.065700,99121,139103572,20072,33429192,42,"Atlanta, GA","aaaa:bbbb:cccc:dddd:eeee:ffff:a0a:a01","2600:1005:b02b:2bce:b906:256b:f7b7:9fce",No
2021-12-19 16:02,Cell,"Verizon LTE",33.613900,-84.065700,138851,233160736,26277,39510297,41,"Atlanta, GA","10.10.10.1","174.209.64.17",No
2021-12-19 01:28,Cell,"Verizon LTE",33.613900,-84.065700,93695,158046604,12754,17101360,36,"Atlanta, GA","aaaa:bbbb:cccc:dddd:eeee:ffff:a0a:a01","2600:1005:b02b:2bce:b906:256b:f7b7:9fce",No
2021-12-19 01:26,Cell,"Verizon LTE",33.613900,-84.065700,108510,167782312,8509,5103735,32,"Atlanta, GA","aaaa:bbbb:cccc:dddd:eeee:ffff:a0a:a01","2600:1005:b02b:2bce:b906:256b:f7b7:9fce",No
2021-12-18 17:14,Cell,"Verizon LTE",31.195138,-81.483601,137696,199204620,8778,15087855,48,"Metter, GA","100.95.124.51","174.209.64.17",No
2021-12-18 17:14,Cell,"Verizon LTE",31.195138,-81.483601,149528,240513596,13721,6688726,49,"Metter, GA","100.95.124.51","174.209.64.17",No
2021-12-18 15:56,Wi-Fi,"SSID: Eero",31.138533,-81.383779,124123,72502808,32741,38403856,17,"Jacksonville, FL","192.168.4.166","67.187.61.44",No
2021-12-18 13:05,Cell,"AT&T NRNSA",31.200765,-81.480739,71580,98501882,16150,26767594,35,"Gainesville, FL","10.152.144.120","166.205.221.35",No
2021-12-18 12:53,Cell,"Verizon LTE",31.200828,-81.480491,25024,37770959,16236,28717893,49,"Jacksonville, FL","100.70.88.222","174.209.200.240",No
2021-12-18 12:37,Cell,"Verizon LTE",31.193316,-81.476929,154737,159459424,22827,24779522,58,"Jacksonville, FL","100.70.88.222","174.209.200.240",No
2021-12-17 13:26,Cell,"Verizon LTE",33.865400,-84.338500,69431,115120568,8612,8725422,37,"Atlanta, GA","10.10.10.1","174.209.131.38",No
2021-12-17 13:25,Cell,"Verizon LTE",33.865400,-84.338500,75617,133336096,11258,5102997,35,"Atlanta, GA","10.10.10.1","174.209.131.38",No
2021-12-16 19:55,Wi-Fi,"SSID: Sea Island Guest",33.937200,-84.079100,48057,56745784,47851,81270019,15,"Atlanta, GA","10.10.10.1","12.106.160.171",No
2021-12-16 19:53,Wi-Fi,"SSID: Sea Island Guest",33.937200,-84.079100,47455,56361824,44928,70894156,15,"Atlanta, GA","10.10.10.1","12.106.160.171",No
2021-12-16 17:31,Wi-Fi,"SSID: Sea Island Guest",31.229400,-81.349000,23224,23221040,6256,10674949,92,"Nahunta, GA","10.10.10.1","216.81.119.2",No
2021-12-16 15:49,Cell,"AT&T NRNSA",33.748500,-84.387100,235639,342852584,10716,8864817,28,"Atlanta, GA","10.10.10.1","107.117.179.97",No
2021-12-15 16:23,Cell,"AT&T NRNSA",33.748500,-84.387100,112503,159070696,50498,47210191,27,"Atlanta, GA","10.10.10.1","107.117.179.99",No
2021-12-15 11:04,Cell,"Verizon LTE",33.822900,-84.353500,73340,116462920,17132,31034256,38,"Hoover, AL","aaaa:bbbb:cccc:dddd:eeee:ffff:a0a:a01","2600:1005:b064:b5d:9c06:1181:8bea:a18f",No
2021-12-14 20:51,Cell,"AT&T NRNSA",33.748500,-84.387100,247622,437491456,12578,11907923,28,"Atlanta, GA","10.10.10.1","107.117.179.179",No
2021-12-14 20:32,Cell,"AT&T NRNSA",33.748500,-84.387100,207698,219621517,12401,13172901,28,"Atlanta, GA","10.10.10.1","107.117.179.179",No
2021-12-14 17:43,Cell,"AT&T NRNSA",33.748500,-84.387100,250636,372863964,12512,21679268,38,"Atlanta, GA","10.10.10.1","107.117.179.178",No
2021-12-14 16:32,Cell,"AT&T NRNSA",31.138666,-81.383651,338858,566337344,14366,16360422,28,"Gainesville, FL","2600:381:122e:8070:4196:481d:cf1f:4b9a","2600:381:122e:8070:4196:481d:cf1f:4b9a",No
2021-12-14 16:29,Cell,"AT&T NRNSA",31.140861,-81.380807,146416,242975246,3638,6545496,25,"Gainesville, FL","2600:381:122e:8070:4196:481d:cf1f:4b9a","2600:381:122e:8070:4196:481d:cf1f:4b9a",No
2021-12-14 16:27,Cell,"AT&T NRNSA",31.140889,-81.380960,145938,165125236,14165,17969756,27,"Gainesville, FL","2600:381:122e:8070:4196:481d:cf1f:4b9a","2600:381:122e:8070:4196:481d:cf1f:4b9a",No
2021-12-14 16:25,Cell,"AT&T NRNSA",31.138532,-81.383779,265614,157636181,7205,10319685,26,"Gainesville, FL","2600:381:122e:8070:4196:481d:cf1f:4b9a","2600:381:122e:8070:4196:481d:cf1f:4b9a",No
2021-12-13 21:19,Cell,"Verizon LTE",31.271152,-81.581588,14459,19959384,114,193544,61,"Kissimmee, FL","2600:1005:b01f:5ca1:f9d3:5a56:71fe:a61","2600:1005:b01f:5ca1:f9d3:5a56:71fe:a61",No
2021-12-13 18:10,Cell,"Verizon LTE",33.865400,-84.338500,24617,37802120,7515,11403950,37,"Atlanta, GA","10.10.10.1","174.209.141.28",No
2021-12-13 18:05,Cell,"Verizon LTE",33.865400,-84.338500,10091,14134808,16757,29838592,44,"Atlanta, GA","10.10.10.1","174.209.141.28",No
2021-12-13 18:03,Cell,"Verizon LTE",33.865400,-84.338500,184277,259296408,40819,46527904,40,"Atlanta, GA","10.10.10.1","174.209.141.28",No
2021-12-13 18:02,Cell,"Verizon LTE",33.865400,-84.338500,183891,271456241,36963,48199520,41,"Atlanta, GA","10.10.10.1","174.209.141.28",No
2021-12-13 13:35,Cell,"AT&T NRNSA",33.748500,-84.387100,24939,22218114,1207,1487613,43,"Atlanta, GA","10.10.10.1","107.127.31.2",No
2021-12-13 13:34,Cell,"Verizon LTE",33.758500,-84.183000,52499,77493032,2697,4884909,41,"Hoover, AL","aaaa:bbbb:cccc:dddd:eeee:ffff:a0a:a01","2600:1005:b060:8f86:f094:4d27:ac03:ec98",No
2021-12-13 13:31,Cell,"Verizon LTE",33.758500,-84.183000,12360,18079360,6543,10657797,36,"Hoover, AL","aaaa:bbbb:cccc:dddd:eeee:ffff:a0a:a01","2600:1005:b060:8f86:f094:4d27:ac03:ec98",No
2021-12-13 13:31,Cell,"Verizon LTE",33.758500,-84.183000,58738,101075608,5012,7689118,38,"Hoover, AL","aaaa:bbbb:cccc:dddd:eeee:ffff:a0a:a01","2600:1005:b060:8f86:f094:4d27:ac03:ec98",No
2021-12-13 13:30,Cell,"AT&T NRNSA",33.748500,-84.387100,134676,143145668,17972,28247245,27,"Atlanta, GA","10.10.10.1","107.127.31.2",No
2021-12-13 13:29,Cell,"AT&T NRNSA",33.748500,-84.387100,152364,220976346,52575,81702373,26,"Atlanta, GA","10.10.10.1","107.127.31.2",No
2021-12-13 13:21,Cell,"AT&T NRNSA",33.748500,-84.387100,38844,52461292,21261,24504947,24,"Atlanta, GA","10.10.10.1","107.127.31.2",No
2021-12-13 12:27,Cell,"AT&T NRNSA",33.748500,-84.387100,330861,435925526,4690,7831306,27,"Atlanta, GA","10.10.10.1","107.127.31.2",No
2021-12-13 12:26,Cell,"AT&T NRNSA",33.748500,-84.387100,306331,309002506,21480,35159276,26,"Atlanta, GA","aaaa:bbbb:cccc:dddd:eeee:ffff:a0a:a01","2600:381:2200:1e63:c02:343f:2fa:50c7",No
2021-12-13 11:20,Cell,"Verizon LTE",33.769700,-84.375400,82454,135256408,18238,32259833,39,"Atlanta, GA","10.10.10.1","174.209.129.121",No
2021-12-13 10:58,Cell,"AT&T LTE",33.748500,-84.387100,142487,241663518,20000,35655478,26,"Atlanta, GA","10.10.10.1","107.117.179.36",No
2021-12-13 10:52,Cell,"AT&T LTE",33.748500,-84.387100,166034,266086408,11370,19632088,28,"Atlanta, GA","aaaa:bbbb:cccc:dddd:eeee:ffff:a0a:a01","2600:381:1209:c201:a45f:8d7a:b05f:8a63",No
2021-12-13 07:39,Cell,"AT&T LTE",33.748500,-84.387100,81388,152517848,5164,9136785,30,"Atlanta, GA","aaaa:bbbb:cccc:dddd:eeee:ffff:a0a:a01","2600:381:1225:4f3b:780c:eb91:b9b1:d4ca",No
2021-12-12 20:42,Cell,"AT&T LTE",33.748500,-84.387100,125625,239133646,26812,33864539,27,"Atlanta, GA","10.10.10.1","107.117.179.147",No
2021-12-12 18:55,Cell,"Verizon LTE",33.889500,-84.292100,81437,107286144,16445,11033344,47,"Atlanta, GA","10.10.10.1","174.209.102.107",No
2021-12-12 18:54,Cell,"Verizon LTE",33.889500,-84.292100,129675,171531584,18214,10469721,39,"Atlanta, GA","10.10.10.1","174.209.102.107",No
2021-12-12 18:51,Cell,"Verizon LTE",33.889500,-84.292100,114743,134936576,16304,15475001,38,"Atlanta, GA","10.10.10.1","174.209.102.107",No
2021-12-12 18:49,Cell,"Verizon LTE",33.889500,-84.292100,115902,179611712,14127,20321593,48,"Atlanta, GA","10.10.10.1","174.209.102.107",No
2021-12-12 18:49,Cell,"Verizon LTE",33.889500,-84.292100,136491,172174848,12252,10307929,43,"Atlanta, GA","10.10.10.1","174.209.102.107",No
2021-12-12 18:44,Cell,"Verizon LTE",33.772200,-84.392800,112624,158420188,10549,16885991,34,"Atlanta, GA","10.10.10.1","174.209.106.113",No
2021-12-12 18:43,Cell,"Verizon LTE",33.772200,-84.392800,70980,93114644,8673,15776416,34,"Atlanta, GA","10.10.10.1","174.209.106.113",No
2021-12-12 17:37,Cell,"AT&T LTE",33.748500,-84.387100,161911,155408648,11095,18103112,28,"Atlanta, GA","10.10.10.1","107.117.179.3",No
2021-12-12 17:32,Cell,"AT&T NRNSA",33.748500,-84.387100,112927,184230256,25152,31107970,31,"Atlanta, GA","aaaa:bbbb:cccc:dddd:eeee:ffff:a0a:a01","2600:381:1201:2558:4c19:3f0e:7751:6377",No
2021-12-12 16:39,Cell,"AT&T NRNSA",33.748500,-84.387100,97148,89681446,17057,22123502,29,"Atlanta, GA","aaaa:bbbb:cccc:dddd:eeee:ffff:a0a:a01","2600:381:1201:2558:4c19:3f0e:7751:6377",No
2021-12-12 16:23,Cell,"AT&T NRNSA",33.748500,-84.387100,113742,197412908,28287,39355509,71,"Atlanta, GA","aaaa:bbbb:cccc:dddd:eeee:ffff:a0a:a01","2600:381:1204:7869:c5fd:f368:263c:20a5",No
2021-12-12 16:22,Cell,"AT&T NRNSA",33.748500,-84.387100,96832,114846778,34996,49266932,31,"Atlanta, GA","aaaa:bbbb:cccc:dddd:eeee:ffff:a0a:a01","2600:381:1204:7869:c5fd:f368:263c:20a5",No
2021-12-12 16:19,Cell,"AT&T NRNSA",33.748500,-84.387100,105847,170014090,32357,52344105,30,"Atlanta, GA","aaaa:bbbb:cccc:dddd:eeee:ffff:a0a:a01","2600:381:1204:7869:c5fd:f368:263c:20a5",No
2021-12-12 15:52,Cell,"AT&T NRNSA",33.748500,-84.387100,153910,254055318,35937,33275172,71,"Atlanta, GA","10.10.10.1","107.117.179.17",No
2021-12-12 15:51,Cell,"AT&T NRNSA",33.748500,-84.387100,181173,302467542,35654,44599177,31,"Atlanta, GA","10.10.10.1","107.117.179.17",No
2021-12-12 15:51,Cell,"AT&T NRNSA",33.748500,-84.387100,173126,306877412,34536,22011417,63,"Atlanta, GA","10.10.10.1","107.117.179.17",No
2021-12-12 15:31,Cell,"AT&T NRNSA",33.748500,-84.387100,278111,404495524,21848,33404325,28,"Atlanta, GA","10.10.10.1","107.117.179.17",No
2021-12-12 15:29,Cell,"AT&T NRNSA",33.748500,-84.387100,295765,357881496,24252,24592765,28,"Atlanta, GA","10.10.10.1","107.117.179.17",No
2021-12-12 15:16,Cell,"AT&T NRNSA",31.138527,-81.383779,278622,394005260,17492,30313513,27,"Gainesville, FL","2600:381:1204:7869:c5fd:f368:263c:20a5","2600:381:1204:7869:c5fd:f368:263c:20a5",No
2021-12-12 13:36,Cell,"AT&T NRNSA",31.138643,-81.383776,360296,441608662,18903,30188893,24,"Gainesville, FL","2600:381:1204:7869:c5fd:f368:263c:20a5","2600:381:1204:7869:c5fd:f368:263c:20a5",No
2021-12-12 13:35,Cell,"AT&T NRNSA",31.140931,-81.380366,145931,226641496,70537,74527217,27,"Gainesville, FL","2600:381:1204:7869:c5fd:f368:263c:20a5","2600:381:1204:7869:c5fd:f368:263c:20a5",No
2021-12-12 13:20,Cell,"AT&T NRNSA",31.138582,-81.383156,159573,288363578,34783,63464410,25,"Gainesville, FL","2600:381:1204:7869:c5fd:f368:263c:20a5","2600:381:1204:7869:c5fd:f368:263c:20a5",No
2021-12-12 13:05,Cell,"AT&T NRNSA",31.138596,-81.383682,317604,377727660,5480,9989432,25,"Gainesville, FL","2600:381:1204:7869:c5fd:f368:263c:20a5","2600:381:1204:7869:c5fd:f368:263c:20a5",No
2021-12-12 13:05,Cell,"AT&T LTE",31.138596,-81.383682,316603,535286039,2943,5130590,25,"Gainesville, FL","2600:381:1204:7869:c5fd:f368:263c:20a5","2600:381:1204:7869:c5fd:f368:263c:20a5",No
2021-12-12 13:04,Cell,"AT&T LTE",31.138596,-81.383682,272687,343593630,14032,21529331,25,"Gainesville, FL","2600:381:1204:7869:c5fd:f368:263c:20a5","2600:381:1204:7869:c5fd:f368:263c:20a5",No
2021-12-11 20:25,Wi-Fi,"SSID: Hitesh Home Ext",31.226591,-81.583796,78332,126369803,10292,15384592,18,"Jacksonville, FL","192.168.7.49","66.177.113.29",No
2021-12-11 19:17,Cell,"AT&T LTE",31.226470,-81.583863,11713,15897974,1247,1795813,33,"Lyons, GA","10.14.130.154","107.127.31.49",No
2021-12-10 11:31,Cell,"AT&T LTE",31.202887,-81.483106,9696,13782732,3419,5940558,27,"Gainesville, FL","10.14.130.154","107.127.31.49",No
2021-12-10 11:29,Cell,"AT&T LTE",31.201212,-81.483776,21391,36953714,2696,4823922,37,"Gainesville, FL","10.14.130.154","107.127.31.49",No
2021-12-09 14:42,Cell,"AT&T LTE",31.158320,-81.390713,53960,83656063,17532,28851848,28,"Gainesville, FL","10.14.130.154","107.127.31.49",No
2021-12-09 10:52,Cell,"AT&T LTE",31.178006,-81.490301,48945,64333054,2653,4686836,39,"Jacksonville, FL","10.14.130.154","107.127.31.50",No
2021-12-08 19:45,Cell,"AT&T LTE",31.147935,-81.588962,46943,58045782,939,1400970,32,"Gainesville, FL","10.14.130.154","107.127.31.50",No
2021-12-08 19:44,Cell,"AT&T LTE",31.146787,-81.590299,5274,9246810,769,1308456,39,"Gainesville, FL","10.14.130.154","107.127.31.50",No
2021-12-08 19:43,Cell,"AT&T LTE",31.135133,-81.603876,22697,38157278,368,667874,39,"Gainesville, FL","10.14.130.154","107.127.31.50",No
2021-12-08 19:25,Cell,"Verizon LTE",31.134164,-81.602965,6251,10145224,706,1016702,56,"Metter, GA","100.112.112.85","174.209.197.159",No
2021-12-08 15:48,Cell,"AT&T NRNSA",31.197596,-81.475975,89967,145421017,10183,17052750,26,"Gainesville, FL","10.14.130.154","107.127.31.49",No
2021-12-08 13:59,Cell,"AT&T NRNSA",31.138589,-81.383750,291774,529150217,17798,22676427,26,"Gainesville, FL","10.14.130.154","107.127.31.49",No
2021-12-04 08:40,Cell,"Verizon LTE",31.138588,-81.383924,72588,96230944,4029,6719392,42,"Metter, GA","100.114.12.110","174.209.193.3",No
